eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.3000 "Chinese, Thai, Mexican, European, North Indian" 8893 Raasta "2 km" "Green Park Metro Station" "2.6 km" "Hauz Khas Metro Station" "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Serves Alcohol', u'Air Conditioned', u'Outdoor Seating', u'Lounge']"   True CaribbeanChicken,GalautiKebab,ChilliPaneer 89  "12 Noon to 12:30 AM" 28.5536020000,77.1942640000 3.7 "1105 votes" "Very Good" 513 https://www.zomato.com/ncr/raasta-hauz-khas-village-new-delhi  8893
                      1409569760 540453e60d0cee69ad0ae1c2 5576161 2768441 10 "Nehal Kaur" https://www.zomato.com/users/nehal-kaur-5576161  8893 "2014-08-31 01:53:28" 17 Legendary https://www.zomato.com/review/ZMMdpr  1409430208.0
                      1409569765 540453f00d0cee69ad0ae29e 563799 143353 10 "Udit Dhamija" https://www.zomato.com/users/udit-dhamija-563799 "A reservation is a must!Must haves on menu: Jalapenos ciggars and afghani chicken." 8893 "2013-03-03 21:51:08" 22 Good https://www.zomato.com/review/bNRdl  1362327668.0
                      1409569765 540453f00d0cee69ad0ae29f 187232 143301 663 "Sakshi O Bahadur" https://www.zomato.com/sakshi "As the name suggests, it reflects the Rastafarian movement.It is chilled out and a lot of fun! Had the most fun on Tuesdays Karaoke night (Definitely do not count on hearing Indias next big singer!).The outdoor seating provides a good social quotient and a temporary relief from the uhmm, overly enthusiastic singers!" 8893 "2013-03-03 21:07:59" 66 Good https://www.zomato.com/review/rvbYM 4 1362325079.0
                      1409569765 540453f00d0cee69ad0ae2a0 388263 141583 8 "Gaurav Verma" https://www.zomato.com/users/gaurav-verma-388263 "nice music but sitting capacity is not enough on the weekends !!" 8893 "2013-03-01 01:08:12" 2 Good https://www.zomato.com/review/zReXG  1362080292.0
                      1409569765 540453f00d0cee69ad0ae2a1 552037 140249 4 "Sonal Goswami" https://www.zomato.com/users/sonal-goswami-552037 "Nice place, has a good vibe to it.....but the service needs work on it and so does the food. Heard a lot about the place and went there, didn't live upto me and my friends expectations, but wasn't so bad also. recommend - check out the place" 8893 "2013-02-26 19:04:57" 6 "Very Good" https://www.zomato.com/review/zRyvq  1361885697.0
                      1409569765 540453f00d0cee69ad0ae2a2 541917 137846 18 "Nancy Desai" https://www.zomato.com/users/nancy-desai-541917 "Raasta is a really nice place opened in Hauz Khas village. Go any time of the week and this place is always buzzing with people.I visited this place on a Tuesday night and it was karaoke night at Raasta and we had a great time. I went there with my friends and we had a blast singing to songs of the 70's as the crowd cheered us on even though we sounded pathetic ;)The staff here is very friendly and the service is excellent. The food isn't that bad either. I enjoyed going to Raasta and the best part is they have happy hours during the week so you have double the fun and pay half the price :)" 8893 "2013-02-22 17:17:00" 9 Good https://www.zomato.com/review/kbrxN  1361533620.0
                      1409569766 540453f00d0cee69ad0ae2a3 531219 135333 1 "Sushmita Arora" https://www.zomato.com/users/sushmita-arora-531219 "Chilled ambiance. good music, nice food, chalta hai service.  free drinks for ladies on sundays had us on a high.  unfortunately reality brought us down to earth. we walked out after 4 drinks without so much of a wobble. cause the drinks were essentially lemon juice with a hint of vodka. dont mind paying dude, just give us decent drinksDissappointed ladies" 8893 "2013-02-18 10:46:54" 3 Poor https://www.zomato.com/review/dBkNO  1361164614.0
                      1409569766 540453f00d0cee69ad0ae2a4 527296 134430 13 "Simran Kapoor" https://www.zomato.com/users/simran-kapoor-527296 "This bar located in Hauz Khas village is quite good. It has recently opened and seems to be doing good.I visited this place last month and had a nice time. We visited during happy hours so the bill wasn't that high. If you're looking to have a nice time with a couple of friends and not spend too much then visit this place during happy hours.The ambiance is nice and the service good." 8893 "2013-02-16 15:45:11" 9 Average https://www.zomato.com/review/ynDMG  1361009711.0
                      1409569766 540453f00d0cee69ad0ae2a5 526714 133957 24 "Gaurav Tiwari" https://www.zomato.com/users/gaurav-tiwari-526714 "Good food.. Amazing feel.. Great service.. The place is quiet reasonable and good place to let your hair down" 8893 "2013-02-15 15:43:01" 5 "Very Good" https://www.zomato.com/review/XewZr  1360923181.0
                      1409569766 540453f00d0cee69ad0ae2a6 433834 132397 156 Velvet_Rose https://www.zomato.com/imperialgurl "Innumerable visits to this place calls for an elaborate review now!Yes, its a typical HKV type place.And No! you dont have to climb a never ending flight of stairs to reach this place! :DIts basically a Carribbean lounge and the interiors do full justice to the theme. Done up in tones of browns, yellows and reds; this place has a very chilled out feel to it.They have a huge couch and a couple of tables in the indoor section. While the outdoors are more crowded with various kinds of seatings, (read - couches, low chairs, high chairs etc.)Evenings even on a weekday are semi crowded. A lot of reviews say that this place is mostly thronged by the youngsters, but that is not completely true. I have also seen a lot of business executives coming to this place for a drink or two post work.Coming to the wine and dine area, both their drinks menu and food menu are pretty elaborate. They also provide happy hours on selected drinks (which earlier also included wine...read more" 8893 "2013-02-12 12:56:06" 51  https://www.zomato.com/review/vzXnx 1 1360653966.0
                      1409569766 540453f00d0cee69ad0ae2a7 307840 128889 80 "Kanwar Anand" https://www.zomato.com/spacey "Crowd - Young but very good for nowLocation - It's near Amour so just take a right, ask the paan guyService - 2 out of 3 bartenders were ok but one looked like he's unhappy I have a dateDrinks - No complaints. I had chilled beer, my friend had some shots and I also had a milkshake and it was choco chip and it was pretty amazing actually.Stand out feature - Good place to socialize.Pet Peeve - Tables are too close to each other. We were sitting at the bar and the music was loud plus you could hear others laughing and they could definitely do something about the volume of the place. A bit cave like.Value for money - We had six drinks and a pack of smokes and paid about 2400 so that's pretty acceptable I would say.Will I go hear again? Defo." 8893 "2013-02-05 02:41:12" 74 Average https://www.zomato.com/review/DLxQm 1 1360012272.0
                      1409569766 540453f00d0cee69ad0ae2a8 11065 126089 101 "Sheetal Bahl" https://www.zomato.com/sheetalbahl "My favourite watering hole in HKV, and here's why:- Great outdoor area (even though it doesn't face the reservoir). The set-up feels relaxed without being complacent, the seating offers various options - sofas, high chairs, and counter seating, the lighting is right, etc.- They have happy hours nearly all the time, and hence are great VFM- The music is decent (even though they have a weird understanding of reggae - they seem to think that all ""Bob""'s from Marley to Dylan did reggae music!)- The service is polite and attentive without being overbearingI've tried a bunch of other bars in HKV, and always found something that turned me off - temporary ""licence issues"", not serving alcohol in the outdoor area, terrible music, good music but getting mixed up with the music from the bar-next-door, terrible service, uncomfortable seating, wrong pricing, etc. Raasta doesn't blow my mind on any account, but the fact that it doesn't screw up anywhere, and does above...read more" 8893 "2013-01-30 14:38:25" 69  https://www.zomato.com/review/DLvNq 2 1359536905.0
                      1409569766 540453f00d0cee69ad0ae2a9 134128 122469 48 Abhishek https://www.zomato.com/yumfoodie "A heady cocktail of Reggae with Dubstep, the legendary Marley crooning through the amazing music system in the background, posters and collage of the man lending a rustic look to the place overlooking the now-famous lake and the ancient bulwark adjacent to it. Throw in an extremely comfortable seating and a melange of cuisines ranging from Italian, Oriental, Middle East et all and there you are, bang in the middle of this Oh-So-Caribbean atmosphere the place creates and recreates. YA MON !The place looks its best during the evenings, with the sun setting behind the lake and the deep orange hue glistening towards you in form of filtered rays and flashes. As the evening progresses, so does the whole setting with the music gaining tempo and the lamps hanging from the ceiling lending the place a beautiful glow in a hitherto dark background.When in Raasta, do as the Jamaicans do. Rastafarians, anyone? Rum if often the preferred drink with the regulars there and...read more" 8893 "2013-01-22 16:34:33" 26  https://www.zomato.com/review/rvvYw 1 1358852673.0
                      1409569766 540453f10d0cee69ad0ae2aa 476684 122043 0 Natasha https://www.zomato.com/users/natasha-476684 "Raasta is perfect place for nightout with your friends as well as your partner. it has cosy corners with angethhis in the winter chill to keep you warm. The pastaas are superb. I really had a nice time...music is also awesome." 8893 "2013-01-21 18:02:34" 1 "Very Good" https://www.zomato.com/review/YnnNx  1358771554.0
                      1409569766 540453f10d0cee69ad0ae2ab 361144 121455 124 "Ankita Singgh" https://www.zomato.com/ankitasinggh "The Whole feel of this place is amazing and Raasta definitely comes as a surprise to people. My Friends used to tell me about this place, but i was pretty regular to T.L.R, so never thought of giving it a chance, but Raasta surprised me in every way. The Staff is friendly and very helpful and the music is too good. I went there on Sunday evening as the best surprise i got here was, it was ladies night there and the Ladies night menu had all drinks that one can imagine.The Only drawback of this place is that they don't have a separate smoking zone, which can be annoying for people who are not used to a smoke full environment." 8893 "2013-01-20 15:37:18" 40 "Very Good" https://www.zomato.com/review/DLLNv 1 1358676438.0
                      1409569766 540453f10d0cee69ad0ae2ac 378402 121027 6 "Sujay Gupta" https://www.zomato.com/Sujay_foodster "Food is nice, location is good.... but the staff is horible....no knowledge on food being served or for that matter even drinks being served...most discourteous n rude.pricing is alright....rest is ok" 8893 "2013-01-19 16:15:15" 17 Poor https://www.zomato.com/review/pgepA  1358592315.0
                      1409569766 540453f10d0cee69ad0ae2ad 385422 119019 7 "Rohit Khurana" https://www.zomato.com/users/rohit-khurana-385422 "I like the cafe feel of the place, the food is okay types, as its a multi cuisine, not all the places can maintain the standards of all cuisines, so its decent, nice place to chill." 8893 "2013-01-15 13:33:42" 11 Average https://www.zomato.com/review/bNdQX  1358237022.0
                      1409569766 540453f10d0cee69ad0ae2ae 314293 116691 11 "Aastha Khurana" https://www.zomato.com/users/aastha-khurana-314293 "A very different place with good music and food sitting in the balcony you can spend hours without getting bored." 8893 "2013-01-09 00:02:02" 43 "Very Good" https://www.zomato.com/review/Xnzze  1357669922.0
                      1409569766 540453f10d0cee69ad0ae2af 319829 115208 39 "Kanika Bhandari Khurana" https://www.zomato.com/users/kanika-bhandari-khurana-319829 "Good place to hang out with friends .. For some drinks" 8893 "2013-01-06 02:42:02" 25 Average https://www.zomato.com/review/aABQr  1357420322.0
                      1409569766 540453f10d0cee69ad0ae2b0 458707 111305 25 "Shivam Sharma" https://www.zomato.com/users/shivam-sharma-458707 "Brilliant place! Great music, great ambiance, great food. Def check it out!" 8893 "2012-12-28 09:38:49" 1 Legendary https://www.zomato.com/review/eoBlv  1356667729.0
                      1409569766 540453f10d0cee69ad0ae2b1 354794 107812 25 "Ravneet Tuteja" https://www.zomato.com/users/ravneet-tuteja-354794 "awesome dubstep music !a place to be in , when you want to have a great time .the bud night is kickassits a must visit place" 8893 "2012-12-18 16:18:06" 1 Excellent https://www.zomato.com/review/kalxG  1355827686.0
                      1409569766 540453f10d0cee69ad0ae2b2 426958 106994 19 "Yashowardhan Singh" https://www.zomato.com/MonsieurBanna "A spacious Reggae themed place with good food, served within decent time.One of the few places which has more open-to-air space than closed-space. Recommended!" 8893 "2012-12-16 19:48:39" 4 "Very Good" https://www.zomato.com/review/wvldQ  1355667519.0
                      1409569766 540453f10d0cee69ad0ae2b3 426703 106971 0 "Ankit Sharma" https://www.zomato.com/users/ankit-sharma-426703 "The music definitely compliments the ambiance. Sunday nights have seriously got enlivened thanks to the brilliant mixing by DJ Paddy. The food's excellent, and contrary to my friends' popular belief that Raasta's kinda steep, it really isn't that much, especially with the quality delivered by the place.. Kudos!" 8893 "2012-12-16 19:04:15" 1 Legendary https://www.zomato.com/review/ovByq  1355664855.0
                      1409569766 540453f10d0cee69ad0ae2b4 15890 105396 50 "Nitish Upreti" https://www.zomato.com/nitishupreti "Amazing place with a great ambience. Servings are very quick. Great place to be in Hauz Khas. :)" 8893 "2012-12-12 20:37:16" 17 Legendary https://www.zomato.com/review/NZLbO  1355324836.0
                      1409569766 540453f10d0cee69ad0ae2b5 88522 101500 31 "Karan Gupta" https://www.zomato.com/users/karan-gupta-88522 "You know a place will not survive for long when the service staff is non cordial and outright stupid. (This is a consenting view of many people I know who have been there)The manager goes for a 15 min bathroom break telling the bouncers not to let ANY stag in (even if he has a group of 15 people waiting for him)So the hosts are asked to come down by the bouncers to get 2 ""stags' in. The bouncers are not sure what to do,once my friends come out and refuse entry, asking us to wait for the manager.15 min later prince 'manager' Charles waltzes in, asking me to once again call out my friends. I give him a piece of my mind and the genius refuses to acknowledge that he should have delegated the entry to someone else before taking a year long due leak.So naturally I ask him to piss off and take my group to the ever friendly and warm OTB!Is this a hospitality business being run at an upmarket HKV or a call center focused Theka in gurgaon? Seems loke the latterI...read more" 8893 "2012-12-02 14:45:55" 1  https://www.zomato.com/review/MAzMl  1354439755.0
                      1409569766 540453f10d0cee69ad0ae2b6 12877 96906 5 "Ashish Aggarwal" https://www.zomato.com/users/ashish-aggarwal-12877 "THIS PLACE IS THE WORST I HAVE EVER BEEN TO!! the portions are microscopic while the prices are very steep....will not recommend it to even my enemies!" 8893 "2012-11-21 12:12:15" 1 Poor https://www.zomato.com/review/nvZbw  1353480135.0
                      1409569766 540453f10d0cee69ad0ae2b7 380007 95019 71 "Pradyut Voleti" https://www.zomato.com/users/pradyut-voleti-380007 "amazing outdoors..lovely music.  theres an event evry second week you should try the thai cuisine..its brilliant...alcohol is reasonable..and the place is extremely spacious ul never feel as if u cant find place to stand..service is good and fast and the owner is friendly and hospitable" 8893 "2012-11-16 16:24:15" 2 Legendary https://www.zomato.com/review/bMzLv  1353063255.0
                      1409569766 540453f10d0cee69ad0ae2b8 293022 94925 3 "Rohit Shokeen" https://www.zomato.com/users/rohit-shokeen-293022 "Okay Ambience,outside view is not that great.The chairs kept by the area facing outside were uncomfortable but the couches were better. Music dint make any sense considering the whole Jamaican theme(with Bob Marley posters + t-shirts all around)&amp; we got to listen to some stupid remix of ""choli ke peeche""!!Anyways...the smoked chicken thin crust pizza we ordered was good &amp; big enough for two people.Ordered two beers and got two free due to happy hours (good part!!).On the bill,they had charged us for three beers,had to get it corrected.Overall the experience could have been better...can give it one more try." 8893 "2012-11-16 12:56:18" 7 Poor https://www.zomato.com/review/QKDPQ  1353050778.0
                      1409569766 540453f10d0cee69ad0ae2b9 379521 94887 5 "Winnie Singh" https://www.zomato.com/users/winnie-singh-379521 "RAASTA......The Carribean Lounge Bar.....makes one feel sooooo happening......Vibrant Decor and the Spaciousness.....gives u a high.....Good Music and Melt in Mouth Delicacies add to the Magic.....To Top it all.....is the Vriety of Drinks.......For the Wine Lovers....a MUST...... SANGRIA.......its Heavenly.....A PLACE THAT CALLS FOR FREQUENT VISITS.....LUV being there.... :)" 8893 "2012-11-16 11:38:57" 2 Legendary https://www.zomato.com/review/bMzMD  1353046137.0
                      1409569766 540453f10d0cee69ad0ae2ba 377280 93954 8 "Akshay Kapoor" https://www.zomato.com/users/akshay-kapoor-377280 "Been here a couple of times. Very spacious. Nice music. Service is very good n moreover the food is also good.Good place to hangout." 8893 "2012-11-13 02:32:22" 12 "Very Good" https://www.zomato.com/review/Lnrpa 1 1352754142.0
                      1409569766 540453f10d0cee69ad0ae2bb 55089 85472 318 Vinni https://www.zomato.com/users/vinni-55089 "The most amazing place to be .. Phenomenal menu .. Covers almost every cuisine of the world.. Good portion sizes and very well priced.. The staff is extremely friendly.." 8893 "2012-10-23 14:31:41" 75 Average https://www.zomato.com/review/gABmY 1 1350982901.0
                      1409569766 540453f10d0cee69ad0ae2bc 341416 77611 109 "Kratika Singh" https://www.zomato.com/kratikasingh "The whole feel of raasta the cafe is pretty carribean. It is definitely big and spacious. The green, gold and red inspired indoors are nice. Idols like Bob Marley, Jimi Hendrix posters really make you feel like a rebel. The food is just like any other place in Hauz Khas Village. The best part is the takeaways. You can eat and even get food packed . The music is more reggae rajah types and there are occasions when i got too hear Dubstep too. The menu shouts a nice long cuisine list say Mexican European Thai Chinese etc. I had chinese. Which was pretty nice. Not so out of the world. The disappointment was the slow service. :p But i would still go to raasta for its new karaoke(run by these two awesome music guys) and chic envo." 8893 "2012-10-03 15:18:29" 41 "Very Good" https://www.zomato.com/review/KPlLA 1 1349257709.0
                      1409569766 540453f10d0cee69ad0ae2bd 267676 62663 48 "Reema Behl" https://www.zomato.com/users/reema-behl-267676 "Any place in Hauz Khas village stands to be different from the usual places in Delhi due to the quintessential feel that the surroundings accord to it.Raasta however manages to be a unique place even at HKV!The ambiance of the place is what makes it stand out. The Bob Marley posters and the air of non-chalance that the place has will make you want to not give a damn about the world and just sit and relax at Raasta!This is a place for the mavericks, a place where you can shed all inhibitions and live it up!I particularly love the outside seating and even though it isn't lake-facing yet it is pretty darn amazing!Also, after really long I have seen a huge place in HKV. I like the fact that it is airy and spacious.So, order a sheesha (we had the orange-kiwi flavour and it was awesome), some drinks to go and whatever cuisine you wish to savour (they serve Chinese, Thai, Mexican, European and Indian) and enjoy the Bob Marley way!That probably is the...read more" 8893 "2012-08-26 15:21:35" 9  https://www.zomato.com/review/vxrdx 1 1345974695.0
